path,rel_path,label,label_name,pair,generator_id,benchmark,missing
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\vc2\vc2\vc-c9b2959a-0cce-5df3-90e3-e0a70895dd77.mp4,Pair1\vc2\vc2\vc-c9b2959a-0cce-5df3-90e3-e0a70895dd77.mp4,1,fake,Pair1,vc2,GenVidBench,False
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\cogvideo\cogvideo\11461___a potted plant with a bottle of liquid next to it.mp4,Pair2\cogvideo\cogvideo\11461___a potted plant with a bottle of liquid next to it.mp4,1,fake,Pair2,cogvideo,GenVidBench,False
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\vript\vript\-HVSYKb3UVw-Scene-003.mp4,Pair1\vript\vript\-HVSYKb3UVw-Scene-003.mp4,0,real,Pair1,vript,GenVidBench,False
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\svd\svd\04273___a red rectangle with a white background.mp4,Pair2\svd\svd\04273___a red rectangle with a white background.mp4,1,fake,Pair2,svd,GenVidBench,False
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\vript\vript\-4ukRF34UFk-Scene-019.mp4,Pair1\vript\vript\-4ukRF34UFk-Scene-019.mp4,0,real,Pair1,vript,GenVidBench,False
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\vript\vript\-On8a0PsDyY-Scene-001.mp4,Pair1\vript\vript\-On8a0PsDyY-Scene-001.mp4,0,real,Pair1,vript,GenVidBench,False
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\hd_vg_130m\hd_vg_130m\11184___Gm2DfEeGoZ4.17_3.mp4,Pair2\hd_vg_130m\hd_vg_130m\11184___Gm2DfEeGoZ4.17_3.mp4,0,real,Pair2,hd_vg_130m,GenVidBench,False
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\musev\musev\05360___a car driving down a street with graffiti on a wall.mp4,Pair2\musev\musev\05360___a car driving down a street with graffiti on a wall.mp4,1,fake,Pair2,musev,GenVidBench,False
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\hd_vg_130m\hd_vg_130m\02260___35E2mS0s6Ho.14_2.mp4,Pair2\hd_vg_130m\hd_vg_130m\02260___35E2mS0s6Ho.14_2.mp4,0,real,Pair2,hd_vg_130m,GenVidBench,False
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\svd\svd\10255___a close up of a laptop computer screen.mp4,Pair2\svd\svd\10255___a close up of a laptop computer screen.mp4,1,fake,Pair2,svd,GenVidBench,False
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\mora\mora\10934___three newspapers sitting on top of a table.mp4,Pair2\mora\mora\10934___three newspapers sitting on top of a table.mp4,1,fake,Pair2,mora,GenVidBench,False
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\ms\ms\ms-b186afc4-3c50-566e-8091-11c41ac75c2b.mp4,Pair1\ms\ms\ms-b186afc4-3c50-566e-8091-11c41ac75c2b.mp4,1,fake,Pair1,ms,GenVidBench,False
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\vript\vript\-bNL86bJrD8-Scene-006.mp4,Pair1\vript\vript\-bNL86bJrD8-Scene-006.mp4,0,real,Pair1,vript,GenVidBench,False
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\vc2\vc2\vc-f2af67e1-56fb-530e-9719-0dc5887becd9.mp4,Pair1\vc2\vc2\vc-f2af67e1-56fb-530e-9719-0dc5887becd9.mp4,1,fake,Pair1,vc2,GenVidBench,False
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\svd\svd\05668___a tractor driving down a dirt road.mp4,Pair2\svd\svd\05668___a tractor driving down a dirt road.mp4,1,fake,Pair2,svd,GenVidBench,False
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\hd_vg_130m\hd_vg_130m\05640___Bmv5g5CvkHk.1_3.mp4,Pair2\hd_vg_130m\hd_vg_130m\05640___Bmv5g5CvkHk.1_3.mp4,0,real,Pair2,hd_vg_130m,GenVidBench,False
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\pika\pika\pika-583bc44d-675d-5eec-bd37-21f879d7269a.mp4,Pair1\pika\pika\pika-583bc44d-675d-5eec-bd37-21f879d7269a.mp4,1,fake,Pair1,pika,GenVidBench,False
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\ms\ms\ms-2c48b7e5-b4e6-5152-83b8-287aa74afb8f.mp4,Pair1\ms\ms\ms-2c48b7e5-b4e6-5152-83b8-287aa74afb8f.mp4,1,fake,Pair1,ms,GenVidBench,False
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\vript\vript\-10AyOGp5Zg-Scene-021.mp4,Pair1\vript\vript\-10AyOGp5Zg-Scene-021.mp4,0,real,Pair1,vript,GenVidBench,False
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\ms\ms\ms-ed3a73af-7a1d-529c-9cd3-a6d5a43e06d1.mp4,Pair1\ms\ms\ms-ed3a73af-7a1d-529c-9cd3-a6d5a43e06d1.mp4,1,fake,Pair1,ms,GenVidBench,False
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\vript\vript\-dPloZL2_zE-Scene-030.mp4,Pair1\vript\vript\-dPloZL2_zE-Scene-030.mp4,0,real,Pair1,vript,GenVidBench,False
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\t2vz\t2vz\t2vz-ed3a73af-7a1d-529c-9cd3-a6d5a43e06d1.mp4,Pair1\t2vz\t2vz\t2vz-ed3a73af-7a1d-529c-9cd3-a6d5a43e06d1.mp4,1,fake,Pair1,t2vz,GenVidBench,False
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\musev\musev\07585___a doll sitting on a chair in a room.mp4,Pair2\musev\musev\07585___a doll sitting on a chair in a room.mp4,1,fake,Pair2,musev,GenVidBench,False
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\vript\vript\-FioietmGSQ-Scene-019.mp4,Pair1\vript\vript\-FioietmGSQ-Scene-019.mp4,0,real,Pair1,vript,GenVidBench,False
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\vript\vript\-By0QtiVqcw-Scene-036.mp4,Pair1\vript\vript\-By0QtiVqcw-Scene-036.mp4,0,real,Pair1,vript,GenVidBench,False
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\musev\musev\10255___a close up of a laptop computer screen.mp4,Pair2\musev\musev\10255___a close up of a laptop computer screen.mp4,1,fake,Pair2,musev,GenVidBench,False
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\ms\ms\ms-52085ef4-0f41-54af-a053-fa5dc9ede520.mp4,Pair1\ms\ms\ms-52085ef4-0f41-54af-a053-fa5dc9ede520.mp4,1,fake,Pair1,ms,GenVidBench,False
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\ms\ms\ms-7510c4f9-8079-571a-b400-71e6e82a225b.mp4,Pair1\ms\ms\ms-7510c4f9-8079-571a-b400-71e6e82a225b.mp4,1,fake,Pair1,ms,GenVidBench,False
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\vript\vript\-jx2w2S0LMc-Scene-087.mp4,Pair1\vript\vript\-jx2w2S0LMc-Scene-087.mp4,0,real,Pair1,vript,GenVidBench,False
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\vript\vript\-8QN_w1MhmM-Scene-002.mp4,Pair1\vript\vript\-8QN_w1MhmM-Scene-002.mp4,0,real,Pair1,vript,GenVidBench,False
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\vript\vript\-3-5Y7u2xqI-Scene-025.mp4,Pair1\vript\vript\-3-5Y7u2xqI-Scene-025.mp4,0,real,Pair1,vript,GenVidBench,False
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\hd_vg_130m\hd_vg_130m\04261___2ptkVx3IH5c.23_0.mp4,Pair2\hd_vg_130m\hd_vg_130m\04261___2ptkVx3IH5c.23_0.mp4,0,real,Pair2,hd_vg_130m,GenVidBench,False
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\vc2\vc2\vc-bd8392d9-8352-5800-b3bf-60139ab3acbb.mp4,Pair1\vc2\vc2\vc-bd8392d9-8352-5800-b3bf-60139ab3acbb.mp4,1,fake,Pair1,vc2,GenVidBench,False
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\svd\svd\02082___a young boy standing on a tiled floor.mp4,Pair2\svd\svd\02082___a young boy standing on a tiled floor.mp4,1,fake,Pair2,svd,GenVidBench,False
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\vript\vript\-BDQmaMlb2g-Scene-042.mp4,Pair1\vript\vript\-BDQmaMlb2g-Scene-042.mp4,0,real,Pair1,vript,GenVidBench,False
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\vript\vript\-AxBXLwxZNU-Scene-050.mp4,Pair1\vript\vript\-AxBXLwxZNU-Scene-050.mp4,0,real,Pair1,vript,GenVidBench,False
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\cogvideo\cogvideo\01784___president barack obama giving a speech in front of an american flag.mp4,Pair2\cogvideo\cogvideo\01784___president barack obama giving a speech in front of an american flag.mp4,1,fake,Pair2,cogvideo,GenVidBench,False
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\ms\ms\ms-ac7cdff6-76a4-5c2a-ba41-3033afcea9b6.mp4,Pair1\ms\ms\ms-ac7cdff6-76a4-5c2a-ba41-3033afcea9b6.mp4,1,fake,Pair1,ms,GenVidBench,False
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\vc2\vc2\vc-70770d2b-1dab-5c0e-935c-12fc3779bf06.mp4,Pair1\vc2\vc2\vc-70770d2b-1dab-5c0e-935c-12fc3779bf06.mp4,1,fake,Pair1,vc2,GenVidBench,False
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\t2vz\t2vz\t2vz-70d666ee-bd5d-5ade-b0d1-b5b9085d5ca5.mp4,Pair1\t2vz\t2vz\t2vz-70d666ee-bd5d-5ade-b0d1-b5b9085d5ca5.mp4,1,fake,Pair1,t2vz,GenVidBench,False
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\t2vz\t2vz\t2vz-1d8e9939-76eb-5dc8-aab3-a78612eceb41.mp4,Pair1\t2vz\t2vz\t2vz-1d8e9939-76eb-5dc8-aab3-a78612eceb41.mp4,1,fake,Pair1,t2vz,GenVidBench,False
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\mora\mora\13790___a building with a kite flying in the sky.mp4,Pair2\mora\mora\13790___a building with a kite flying in the sky.mp4,1,fake,Pair2,mora,GenVidBench,False
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\svd\svd\08151___a picture of a tall building with a blue sky in the background.mp4,Pair2\svd\svd\08151___a picture of a tall building with a blue sky in the background.mp4,1,fake,Pair2,svd,GenVidBench,False
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\pika\pika\pika-20ae02c0-bf3c-51f6-8382-5e54799ede52.mp4,Pair1\pika\pika\pika-20ae02c0-bf3c-51f6-8382-5e54799ede52.mp4,1,fake,Pair1,pika,GenVidBench,False
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\ms\ms\ms-89ed5c66-7b9e-5447-ae61-2e8f9ce6a9a9.mp4,Pair1\ms\ms\ms-89ed5c66-7b9e-5447-ae61-2e8f9ce6a9a9.mp4,1,fake,Pair1,ms,GenVidBench,False
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\svd\svd\03751___a sign with a picture of a plant in a greenhouse.mp4,Pair2\svd\svd\03751___a sign with a picture of a plant in a greenhouse.mp4,1,fake,Pair2,svd,GenVidBench,False
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\cogvideo\cogvideo\13790___a building with a kite flying in the sky.mp4,Pair2\cogvideo\cogvideo\13790___a building with a kite flying in the sky.mp4,1,fake,Pair2,cogvideo,GenVidBench,False
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\vc2\vc2\vc-89ed5c66-7b9e-5447-ae61-2e8f9ce6a9a9.mp4,Pair1\vc2\vc2\vc-89ed5c66-7b9e-5447-ae61-2e8f9ce6a9a9.mp4,1,fake,Pair1,vc2,GenVidBench,False
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\mora\mora\03669___a screen shot of a website with a shopping cart.mp4,Pair2\mora\mora\03669___a screen shot of a website with a shopping cart.mp4,1,fake,Pair2,mora,GenVidBench,False
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\pika\pika\pika-f2af67e1-56fb-530e-9719-0dc5887becd9.mp4,Pair1\pika\pika\pika-f2af67e1-56fb-530e-9719-0dc5887becd9.mp4,1,fake,Pair1,pika,GenVidBench,False
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\hd_vg_130m\hd_vg_130m\12574___CcJjPP-6vlg.10_0.mp4,Pair2\hd_vg_130m\hd_vg_130m\12574___CcJjPP-6vlg.10_0.mp4,0,real,Pair2,hd_vg_130m,GenVidBench,False
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\hd_vg_130m\hd_vg_130m\09688___EFoYzBmcHhI.2_3.mp4,Pair2\hd_vg_130m\hd_vg_130m\09688___EFoYzBmcHhI.2_3.mp4,0,real,Pair2,hd_vg_130m,GenVidBench,False
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\musev\musev\03011___a car driving down a dark highway at night.mp4,Pair2\musev\musev\03011___a car driving down a dark highway at night.mp4,1,fake,Pair2,musev,GenVidBench,False
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\hd_vg_130m\hd_vg_130m\01142___2e9rD_36oQ4.0_6.mp4,Pair2\hd_vg_130m\hd_vg_130m\01142___2e9rD_36oQ4.0_6.mp4,0,real,Pair2,hd_vg_130m,GenVidBench,False
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\cogvideo\cogvideo\02778___a map of japan with a red face on it.mp4,Pair2\cogvideo\cogvideo\02778___a map of japan with a red face on it.mp4,1,fake,Pair2,cogvideo,GenVidBench,False
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\hd_vg_130m\hd_vg_130m\07465___BdNQE-GAq1o.1_0.mp4,Pair2\hd_vg_130m\hd_vg_130m\07465___BdNQE-GAq1o.1_0.mp4,0,real,Pair2,hd_vg_130m,GenVidBench,False
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\cogvideo\cogvideo\10070___the back of a van filled with bags of drugs.mp4,Pair2\cogvideo\cogvideo\10070___the back of a van filled with bags of drugs.mp4,1,fake,Pair2,cogvideo,GenVidBench,False
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\hd_vg_130m\hd_vg_130m\09471___E1_pYFlkBCw.16_0.mp4,Pair2\hd_vg_130m\hd_vg_130m\09471___E1_pYFlkBCw.16_0.mp4,0,real,Pair2,hd_vg_130m,GenVidBench,False
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\ms\ms\ms-a8e00099-b278-55d0-bfff-0011efad5914.mp4,Pair1\ms\ms\ms-a8e00099-b278-55d0-bfff-0011efad5914.mp4,1,fake,Pair1,ms,GenVidBench,False
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\t2vz\t2vz\t2vz-f36b292c-0950-50ea-bbf7-dd0a5d5e63fe.mp4,Pair1\t2vz\t2vz\t2vz-f36b292c-0950-50ea-bbf7-dd0a5d5e63fe.mp4,1,fake,Pair1,t2vz,GenVidBench,False
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\svd\svd\13425___a news screen with a picture of a child abuse scandal.mp4,Pair2\svd\svd\13425___a news screen with a picture of a child abuse scandal.mp4,1,fake,Pair2,svd,GenVidBench,False
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\svd\svd\06329___a brown and white bird sitting in a tree.mp4,Pair2\svd\svd\06329___a brown and white bird sitting in a tree.mp4,1,fake,Pair2,svd,GenVidBench,False
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\vc2\vc2\vc-7510c4f9-8079-571a-b400-71e6e82a225b.mp4,Pair1\vc2\vc2\vc-7510c4f9-8079-571a-b400-71e6e82a225b.mp4,1,fake,Pair1,vc2,GenVidBench,False
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\musev\musev\13629___a sign on top of a pile of wood.mp4,Pair2\musev\musev\13629___a sign on top of a pile of wood.mp4,1,fake,Pair2,musev,GenVidBench,False
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\hd_vg_130m\hd_vg_130m\01281___-M5YkXpMWUk.3_3.mp4,Pair2\hd_vg_130m\hd_vg_130m\01281___-M5YkXpMWUk.3_3.mp4,0,real,Pair2,hd_vg_130m,GenVidBench,False
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\mora\mora\12030___a young boy standing in the grass with a sign that says $ 200.mp4,Pair2\mora\mora\12030___a young boy standing in the grass with a sign that says $ 200.mp4,1,fake,Pair2,mora,GenVidBench,False
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\hd_vg_130m\hd_vg_130m\01067___3z6I_YK7fQ4.4_0.mp4,Pair2\hd_vg_130m\hd_vg_130m\01067___3z6I_YK7fQ4.4_0.mp4,0,real,Pair2,hd_vg_130m,GenVidBench,False
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\musev\musev\01843___a group of softball players talking to each other.mp4,Pair2\musev\musev\01843___a group of softball players talking to each other.mp4,1,fake,Pair2,musev,GenVidBench,False
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\mora\mora\12708___a cat sitting on top of a flat screen tv.mp4,Pair2\mora\mora\12708___a cat sitting on top of a flat screen tv.mp4,1,fake,Pair2,mora,GenVidBench,False
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\musev\musev\13725___a close up of a vehicle's undercarriage.mp4,Pair2\musev\musev\13725___a close up of a vehicle's undercarriage.mp4,1,fake,Pair2,musev,GenVidBench,False
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\vript\vript\047cdginMOo-Scene-064.mp4,Pair1\vript\vript\047cdginMOo-Scene-064.mp4,0,real,Pair1,vript,GenVidBench,False
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\cogvideo\cogvideo\02929___a group of football players standing together on a field.mp4,Pair2\cogvideo\cogvideo\02929___a group of football players standing together on a field.mp4,1,fake,Pair2,cogvideo,GenVidBench,False
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\t2vz\t2vz\t2vz-3d912141-6b6e-5cfd-8c30-12bad1a64b89.mp4,Pair1\t2vz\t2vz\t2vz-3d912141-6b6e-5cfd-8c30-12bad1a64b89.mp4,1,fake,Pair1,t2vz,GenVidBench,False
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\hd_vg_130m\hd_vg_130m\13118___GEPR55iId0o.6_0.mp4,Pair2\hd_vg_130m\hd_vg_130m\13118___GEPR55iId0o.6_0.mp4,0,real,Pair2,hd_vg_130m,GenVidBench,False
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\vript\vript\-c88ZCPF10M-Scene-043.mp4,Pair1\vript\vript\-c88ZCPF10M-Scene-043.mp4,0,real,Pair1,vript,GenVidBench,False
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\pika\pika\pika-534de1b2-2307-5aaa-bc5b-cda0f4697261.mp4,Pair1\pika\pika\pika-534de1b2-2307-5aaa-bc5b-cda0f4697261.mp4,1,fake,Pair1,pika,GenVidBench,False
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\vript\vript\-c88ZCPF10M-Scene-034.mp4,Pair1\vript\vript\-c88ZCPF10M-Scene-034.mp4,0,real,Pair1,vript,GenVidBench,False
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\pika\pika\pika-f36b292c-0950-50ea-bbf7-dd0a5d5e63fe.mp4,Pair1\pika\pika\pika-f36b292c-0950-50ea-bbf7-dd0a5d5e63fe.mp4,1,fake,Pair1,pika,GenVidBench,False
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\svd\svd\10737___a bedroom with a bed and a lamp next to it.mp4,Pair2\svd\svd\10737___a bedroom with a bed and a lamp next to it.mp4,1,fake,Pair2,svd,GenVidBench,False
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\hd_vg_130m\hd_vg_130m\12402___HrfR2DPmEbY.7_1.mp4,Pair2\hd_vg_130m\hd_vg_130m\12402___HrfR2DPmEbY.7_1.mp4,0,real,Pair2,hd_vg_130m,GenVidBench,False
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\hd_vg_130m\hd_vg_130m\11163___EgcMERrT23M.17_0.mp4,Pair2\hd_vg_130m\hd_vg_130m\11163___EgcMERrT23M.17_0.mp4,0,real,Pair2,hd_vg_130m,GenVidBench,False
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\pika\pika\pika-7aec879d-90c5-52e5-b196-bb3657575b82.mp4,Pair1\pika\pika\pika-7aec879d-90c5-52e5-b196-bb3657575b82.mp4,1,fake,Pair1,pika,GenVidBench,False
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\ms\ms\ms-7aec879d-90c5-52e5-b196-bb3657575b82.mp4,Pair1\ms\ms\ms-7aec879d-90c5-52e5-b196-bb3657575b82.mp4,1,fake,Pair1,ms,GenVidBench,False
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\t2vz\t2vz\t2vz-6836d5d3-0d92-5d85-a32b-b121f9ba9b04.mp4,Pair1\t2vz\t2vz\t2vz-6836d5d3-0d92-5d85-a32b-b121f9ba9b04.mp4,1,fake,Pair1,t2vz,GenVidBench,False
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\mora\mora\03657___a computer screen showing a page with a picture on it.mp4,Pair2\mora\mora\03657___a computer screen showing a page with a picture on it.mp4,1,fake,Pair2,mora,GenVidBench,False
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\musev\musev\03042___a couple of speed boats in the ocean.mp4,Pair2\musev\musev\03042___a couple of speed boats in the ocean.mp4,1,fake,Pair2,musev,GenVidBench,False
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\cogvideo\cogvideo\10686___the front door of a house with a sign on it.mp4,Pair2\cogvideo\cogvideo\10686___the front door of a house with a sign on it.mp4,1,fake,Pair2,cogvideo,GenVidBench,False
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\musev\musev\02837___a close up of a nigerian id card.mp4,Pair2\musev\musev\02837___a close up of a nigerian id card.mp4,1,fake,Pair2,musev,GenVidBench,False
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\ms\ms\ms-e35c583d-5dfe-5ba8-a937-5a1b5548a63f.mp4,Pair1\ms\ms\ms-e35c583d-5dfe-5ba8-a937-5a1b5548a63f.mp4,1,fake,Pair1,ms,GenVidBench,False
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\hd_vg_130m\hd_vg_130m\06266___65OWmnuKLWo.7_1.mp4,Pair2\hd_vg_130m\hd_vg_130m\06266___65OWmnuKLWo.7_1.mp4,0,real,Pair2,hd_vg_130m,GenVidBench,False
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\pika\pika\pika-70d666ee-bd5d-5ade-b0d1-b5b9085d5ca5.mp4,Pair1\pika\pika\pika-70d666ee-bd5d-5ade-b0d1-b5b9085d5ca5.mp4,1,fake,Pair1,pika,GenVidBench,False
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\musev\musev\12192___a close up of a doll laying on a bed.mp4,Pair2\musev\musev\12192___a close up of a doll laying on a bed.mp4,1,fake,Pair2,musev,GenVidBench,False
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\mora\mora\06904___a picture of a machine that is making something.mp4,Pair2\mora\mora\06904___a picture of a machine that is making something.mp4,1,fake,Pair2,mora,GenVidBench,False
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\vript\vript\-VZe8x1URyY-Scene-003.mp4,Pair1\vript\vript\-VZe8x1URyY-Scene-003.mp4,0,real,Pair1,vript,GenVidBench,False
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\cogvideo\cogvideo\10095___a young boy sitting at a table eating a piece of pizza.mp4,Pair2\cogvideo\cogvideo\10095___a young boy sitting at a table eating a piece of pizza.mp4,1,fake,Pair2,cogvideo,GenVidBench,False
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\hd_vg_130m\hd_vg_130m\02812___1pNCoJnfZZY.16_0.mp4,Pair2\hd_vg_130m\hd_vg_130m\02812___1pNCoJnfZZY.16_0.mp4,0,real,Pair2,hd_vg_130m,GenVidBench,False
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\hd_vg_130m\hd_vg_130m\07110___6BMoNyRos9M.10_1.mp4,Pair2\hd_vg_130m\hd_vg_130m\07110___6BMoNyRos9M.10_1.mp4,0,real,Pair2,hd_vg_130m,GenVidBench,False
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\pika\pika\pika-a91ce67d-d3cc-5c0b-a386-21036e392c74.mp4,Pair1\pika\pika\pika-a91ce67d-d3cc-5c0b-a386-21036e392c74.mp4,1,fake,Pair1,pika,GenVidBench,False
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\svd\svd\13435___a large animal standing in the snow on a foggy day.mp4,Pair2\svd\svd\13435___a large animal standing in the snow on a foggy day.mp4,1,fake,Pair2,svd,GenVidBench,False
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\hd_vg_130m\hd_vg_130m\06142___6lky0qZc9Vk.3_0.mp4,Pair2\hd_vg_130m\hd_vg_130m\06142___6lky0qZc9Vk.3_0.mp4,0,real,Pair2,hd_vg_130m,GenVidBench,False
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\hd_vg_130m\hd_vg_130m\02628___0v1_kuQl74g.17_0.mp4,Pair2\hd_vg_130m\hd_vg_130m\02628___0v1_kuQl74g.17_0.mp4,0,real,Pair2,hd_vg_130m,GenVidBench,False
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\hd_vg_130m\hd_vg_130m\13441___Cl4Ekmzbq1E.11_1.mp4,Pair2\hd_vg_130m\hd_vg_130m\13441___Cl4Ekmzbq1E.11_1.mp4,0,real,Pair2,hd_vg_130m,GenVidBench,False
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\t2vz\t2vz\t2vz-d878522c-5d22-5769-a99d-8a03bdecf654.mp4,Pair1\t2vz\t2vz\t2vz-d878522c-5d22-5769-a99d-8a03bdecf654.mp4,1,fake,Pair1,t2vz,GenVidBench,False
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\hd_vg_130m\hd_vg_130m\08394___B3tJNHBUlCI.10_1.mp4,Pair2\hd_vg_130m\hd_vg_130m\08394___B3tJNHBUlCI.10_1.mp4,0,real,Pair2,hd_vg_130m,GenVidBench,False
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\vript\vript\022hQ9mesig-Scene-034.mp4,Pair1\vript\vript\022hQ9mesig-Scene-034.mp4,0,real,Pair1,vript,GenVidBench,False
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\pika\pika\pika-6dad3ece-d203-551b-b5f0-9b8a4fa19024.mp4,Pair1\pika\pika\pika-6dad3ece-d203-551b-b5f0-9b8a4fa19024.mp4,1,fake,Pair1,pika,GenVidBench,False
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\vript\vript\-EIekauI_hc-Scene-009.mp4,Pair1\vript\vript\-EIekauI_hc-Scene-009.mp4,0,real,Pair1,vript,GenVidBench,False
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\vript\vript\-5ReoIc3C_o-Scene-096.mp4,Pair1\vript\vript\-5ReoIc3C_o-Scene-096.mp4,0,real,Pair1,vript,GenVidBench,False
