path,rel_path,label,label_name,pair,generator_id,benchmark,missing,content_path,target
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\mora\mora\05529___a boat floating in the middle of a body of water.mp4,Pair2\mora\mora\05529___a boat floating in the middle of a body of water.mp4,1,fake,Pair2,mora,GenVidBench,False,D:\HaitongNi\MEngProject_SecondBench\02_D3\cache\frames\fake\Pair2_mora_mora_05529__a_boat_floating_in_the_middle_of_a_body_of_water.mp4,1
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\musev\musev\04273___a red rectangle with a white background.mp4,Pair2\musev\musev\04273___a red rectangle with a white background.mp4,1,fake,Pair2,musev,GenVidBench,False,D:\HaitongNi\MEngProject_SecondBench\02_D3\cache\frames\fake\Pair2_musev_musev_04273__a_red_rectangle_with_a_white_background.mp4,1
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\t2vz\t2vz\t2vz-2c48b7e5-b4e6-5152-83b8-287aa74afb8f.mp4,Pair1\t2vz\t2vz\t2vz-2c48b7e5-b4e6-5152-83b8-287aa74afb8f.mp4,1,fake,Pair1,t2vz,GenVidBench,False,D:\HaitongNi\MEngProject_SecondBench\02_D3\cache\frames\fake\Pair1_t2vz_t2vz_t2vz-2c48b7e5-b4e6-5152-83b8-287aa74afb8f.mp4,1
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\cogvideo\cogvideo\04343___a screenshot of a video game.mp4,Pair2\cogvideo\cogvideo\04343___a screenshot of a video game.mp4,1,fake,Pair2,cogvideo,GenVidBench,False,D:\HaitongNi\MEngProject_SecondBench\02_D3\cache\frames\fake\Pair2_cogvideo_cogvideo_04343__a_screenshot_of_a_video_game.mp4,1
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\cogvideo\cogvideo\07591___a picture of an egg on a blue background.mp4,Pair2\cogvideo\cogvideo\07591___a picture of an egg on a blue background.mp4,1,fake,Pair2,cogvideo,GenVidBench,False,D:\HaitongNi\MEngProject_SecondBench\02_D3\cache\frames\fake\Pair2_cogvideo_cogvideo_07591__a_picture_of_an_egg_on_a_blue_background.mp4,1
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\t2vz\t2vz\t2vz-e06925ad-b463-54de-b811-4986d1fe04fe.mp4,Pair1\t2vz\t2vz\t2vz-e06925ad-b463-54de-b811-4986d1fe04fe.mp4,1,fake,Pair1,t2vz,GenVidBench,False,D:\HaitongNi\MEngProject_SecondBench\02_D3\cache\frames\fake\Pair1_t2vz_t2vz_t2vz-e06925ad-b463-54de-b811-4986d1fe04fe.mp4,1
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\pika\pika\pika-1d8e9939-76eb-5dc8-aab3-a78612eceb41.mp4,Pair1\pika\pika\pika-1d8e9939-76eb-5dc8-aab3-a78612eceb41.mp4,1,fake,Pair1,pika,GenVidBench,False,D:\HaitongNi\MEngProject_SecondBench\02_D3\cache\frames\fake\Pair1_pika_pika_pika-1d8e9939-76eb-5dc8-aab3-a78612eceb41.mp4,1
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\svd\svd\03689___the reflection of a cat in the window of a car.mp4,Pair2\svd\svd\03689___the reflection of a cat in the window of a car.mp4,1,fake,Pair2,svd,GenVidBench,False,D:\HaitongNi\MEngProject_SecondBench\02_D3\cache\frames\fake\Pair2_svd_svd_03689__the_reflection_of_a_cat_in_the_window_of_a_car.mp4,1
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\musev\musev\00321___a piece of paper sitting on top of a wooden table.mp4,Pair2\musev\musev\00321___a piece of paper sitting on top of a wooden table.mp4,1,fake,Pair2,musev,GenVidBench,False,D:\HaitongNi\MEngProject_SecondBench\02_D3\cache\frames\fake\Pair2_musev_musev_00321__a_piece_of_paper_sitting_on_top_of_a_wooden_table.mp4,1
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\ms\ms\ms-21a72913-48de-5e80-85bf-da10c639ab49.mp4,Pair1\ms\ms\ms-21a72913-48de-5e80-85bf-da10c639ab49.mp4,1,fake,Pair1,ms,GenVidBench,False,D:\HaitongNi\MEngProject_SecondBench\02_D3\cache\frames\fake\Pair1_ms_ms_ms-21a72913-48de-5e80-85bf-da10c639ab49.mp4,1
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\svd\svd\11382___a wooden chest of drawers sitting on top of a counter.mp4,Pair2\svd\svd\11382___a wooden chest of drawers sitting on top of a counter.mp4,1,fake,Pair2,svd,GenVidBench,False,D:\HaitongNi\MEngProject_SecondBench\02_D3\cache\frames\fake\Pair2_svd_svd_11382__a_wooden_chest_of_drawers_sitting_on_top_of_a_counter.mp4,1
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\cogvideo\cogvideo\08595___a picture of a motorcycle with a light on it.mp4,Pair2\cogvideo\cogvideo\08595___a picture of a motorcycle with a light on it.mp4,1,fake,Pair2,cogvideo,GenVidBench,False,D:\HaitongNi\MEngProject_SecondBench\02_D3\cache\frames\fake\Pair2_cogvideo_cogvideo_08595__a_picture_of_a_motorcycle_with_a_light_on_it.mp4,1
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\musev\musev\01482___a long hallway with numbers on the walls.mp4,Pair2\musev\musev\01482___a long hallway with numbers on the walls.mp4,1,fake,Pair2,musev,GenVidBench,False,D:\HaitongNi\MEngProject_SecondBench\02_D3\cache\frames\fake\Pair2_musev_musev_01482__a_long_hallway_with_numbers_on_the_walls.mp4,1
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\mora\mora\01784___president barack obama giving a speech in front of an american flag.mp4,Pair2\mora\mora\01784___president barack obama giving a speech in front of an american flag.mp4,1,fake,Pair2,mora,GenVidBench,False,D:\HaitongNi\MEngProject_SecondBench\02_D3\cache\frames\fake\Pair2_mora_mora_01784__president_barack_obama_giving_a_speech_in_front_of_an_american_flag.mp4,1
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\ms\ms\ms-3d912141-6b6e-5cfd-8c30-12bad1a64b89.mp4,Pair1\ms\ms\ms-3d912141-6b6e-5cfd-8c30-12bad1a64b89.mp4,1,fake,Pair1,ms,GenVidBench,False,D:\HaitongNi\MEngProject_SecondBench\02_D3\cache\frames\fake\Pair1_ms_ms_ms-3d912141-6b6e-5cfd-8c30-12bad1a64b89.mp4,1
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\t2vz\t2vz\t2vz-426d9667-3ab8-5792-9634-aa99a5c2be26.mp4,Pair1\t2vz\t2vz\t2vz-426d9667-3ab8-5792-9634-aa99a5c2be26.mp4,1,fake,Pair1,t2vz,GenVidBench,False,D:\HaitongNi\MEngProject_SecondBench\02_D3\cache\frames\fake\Pair1_t2vz_t2vz_t2vz-426d9667-3ab8-5792-9634-aa99a5c2be26.mp4,1
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\mora\mora\12577___the cbs logo on a blue background.mp4,Pair2\mora\mora\12577___the cbs logo on a blue background.mp4,1,fake,Pair2,mora,GenVidBench,False,D:\HaitongNi\MEngProject_SecondBench\02_D3\cache\frames\fake\Pair2_mora_mora_12577__the_cbs_logo_on_a_blue_background.mp4,1
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\mora\mora\11461___a potted plant with a bottle of liquid next to it.mp4,Pair2\mora\mora\11461___a potted plant with a bottle of liquid next to it.mp4,1,fake,Pair2,mora,GenVidBench,False,D:\HaitongNi\MEngProject_SecondBench\02_D3\cache\frames\fake\Pair2_mora_mora_11461__a_potted_plant_with_a_bottle_of_liquid_next_to_it.mp4,1
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\vc2\vc2\vc-e1653180-f281-52be-b6ff-1fd19ded0d5b.mp4,Pair1\vc2\vc2\vc-e1653180-f281-52be-b6ff-1fd19ded0d5b.mp4,1,fake,Pair1,vc2,GenVidBench,False,D:\HaitongNi\MEngProject_SecondBench\02_D3\cache\frames\fake\Pair1_vc2_vc2_vc-e1653180-f281-52be-b6ff-1fd19ded0d5b.mp4,1
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\ms\ms\ms-a91ce67d-d3cc-5c0b-a386-21036e392c74.mp4,Pair1\ms\ms\ms-a91ce67d-d3cc-5c0b-a386-21036e392c74.mp4,1,fake,Pair1,ms,GenVidBench,False,D:\HaitongNi\MEngProject_SecondBench\02_D3\cache\frames\fake\Pair1_ms_ms_ms-a91ce67d-d3cc-5c0b-a386-21036e392c74.mp4,1
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\cogvideo\cogvideo\00901___two cars are parked in front of a house.mp4,Pair2\cogvideo\cogvideo\00901___two cars are parked in front of a house.mp4,1,fake,Pair2,cogvideo,GenVidBench,False,D:\HaitongNi\MEngProject_SecondBench\02_D3\cache\frames\fake\Pair2_cogvideo_cogvideo_00901__two_cars_are_parked_in_front_of_a_house.mp4,1
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\mora\mora\08843___four different types of iphone iphone iphone iphone iphone iphone iphone iphone iph.mp4,Pair2\mora\mora\08843___four different types of iphone iphone iphone iphone iphone iphone iphone iphone iph.mp4,1,fake,Pair2,mora,GenVidBench,False,D:\HaitongNi\MEngProject_SecondBench\02_D3\cache\frames\fake\Pair2_mora_mora_08843__four_different_types_of_iphone_iphone_iphone_iphone_iphone_iphone_iphone_iphone_iph.mp4,1
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\ms\ms\ms-10f4cf37-bc88-59ab-a946-4fd0f3368410.mp4,Pair1\ms\ms\ms-10f4cf37-bc88-59ab-a946-4fd0f3368410.mp4,1,fake,Pair1,ms,GenVidBench,False,D:\HaitongNi\MEngProject_SecondBench\02_D3\cache\frames\fake\Pair1_ms_ms_ms-10f4cf37-bc88-59ab-a946-4fd0f3368410.mp4,1
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\ms\ms\ms-d1418574-5192-5596-96da-d1d5a308670a.mp4,Pair1\ms\ms\ms-d1418574-5192-5596-96da-d1d5a308670a.mp4,1,fake,Pair1,ms,GenVidBench,False,D:\HaitongNi\MEngProject_SecondBench\02_D3\cache\frames\fake\Pair1_ms_ms_ms-d1418574-5192-5596-96da-d1d5a308670a.mp4,1
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\ms\ms\ms-ccb9b3b6-4648-507c-a041-71a022447232.mp4,Pair1\ms\ms\ms-ccb9b3b6-4648-507c-a041-71a022447232.mp4,1,fake,Pair1,ms,GenVidBench,False,D:\HaitongNi\MEngProject_SecondBench\02_D3\cache\frames\fake\Pair1_ms_ms_ms-ccb9b3b6-4648-507c-a041-71a022447232.mp4,1
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\mora\mora\03129___a picture of a window with rain drops on it.mp4,Pair2\mora\mora\03129___a picture of a window with rain drops on it.mp4,1,fake,Pair2,mora,GenVidBench,False,D:\HaitongNi\MEngProject_SecondBench\02_D3\cache\frames\fake\Pair2_mora_mora_03129__a_picture_of_a_window_with_rain_drops_on_it.mp4,1
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\svd\svd\04212___a view of the interior of an auditorium.mp4,Pair2\svd\svd\04212___a view of the interior of an auditorium.mp4,1,fake,Pair2,svd,GenVidBench,False,D:\HaitongNi\MEngProject_SecondBench\02_D3\cache\frames\fake\Pair2_svd_svd_04212__a_view_of_the_interior_of_an_auditorium.mp4,1
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\ms\ms\ms-ff2c8815-2aff-5fdb-8394-1917fb571f42.mp4,Pair1\ms\ms\ms-ff2c8815-2aff-5fdb-8394-1917fb571f42.mp4,1,fake,Pair1,ms,GenVidBench,False,D:\HaitongNi\MEngProject_SecondBench\02_D3\cache\frames\fake\Pair1_ms_ms_ms-ff2c8815-2aff-5fdb-8394-1917fb571f42.mp4,1
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\t2vz\t2vz\t2vz-07de788b-da8a-5eba-b85c-7a3bb267ea0b.mp4,Pair1\t2vz\t2vz\t2vz-07de788b-da8a-5eba-b85c-7a3bb267ea0b.mp4,1,fake,Pair1,t2vz,GenVidBench,False,D:\HaitongNi\MEngProject_SecondBench\02_D3\cache\frames\fake\Pair1_t2vz_t2vz_t2vz-07de788b-da8a-5eba-b85c-7a3bb267ea0b.mp4,1
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\ms\ms\ms-f2af67e1-56fb-530e-9719-0dc5887becd9.mp4,Pair1\ms\ms\ms-f2af67e1-56fb-530e-9719-0dc5887becd9.mp4,1,fake,Pair1,ms,GenVidBench,False,D:\HaitongNi\MEngProject_SecondBench\02_D3\cache\frames\fake\Pair1_ms_ms_ms-f2af67e1-56fb-530e-9719-0dc5887becd9.mp4,1
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\mora\mora\12067___a cell phone with a cartoon game on it.mp4,Pair2\mora\mora\12067___a cell phone with a cartoon game on it.mp4,1,fake,Pair2,mora,GenVidBench,False,D:\HaitongNi\MEngProject_SecondBench\02_D3\cache\frames\fake\Pair2_mora_mora_12067__a_cell_phone_with_a_cartoon_game_on_it.mp4,1
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\vc2\vc2\vc-560931d1-903d-56e8-87ac-149535967748.mp4,Pair1\vc2\vc2\vc-560931d1-903d-56e8-87ac-149535967748.mp4,1,fake,Pair1,vc2,GenVidBench,False,D:\HaitongNi\MEngProject_SecondBench\02_D3\cache\frames\fake\Pair1_vc2_vc2_vc-560931d1-903d-56e8-87ac-149535967748.mp4,1
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\cogvideo\cogvideo\01040___a close up of a pair of scissors.mp4,Pair2\cogvideo\cogvideo\01040___a close up of a pair of scissors.mp4,1,fake,Pair2,cogvideo,GenVidBench,False,D:\HaitongNi\MEngProject_SecondBench\02_D3\cache\frames\fake\Pair2_cogvideo_cogvideo_01040__a_close_up_of_a_pair_of_scissors.mp4,1
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\t2vz\t2vz\t2vz-4b8e1b54-4f2b-59ec-ad4e-f60c6d6639ce.mp4,Pair1\t2vz\t2vz\t2vz-4b8e1b54-4f2b-59ec-ad4e-f60c6d6639ce.mp4,1,fake,Pair1,t2vz,GenVidBench,False,D:\HaitongNi\MEngProject_SecondBench\02_D3\cache\frames\fake\Pair1_t2vz_t2vz_t2vz-4b8e1b54-4f2b-59ec-ad4e-f60c6d6639ce.mp4,1
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\vc2\vc2\vc-2c48b7e5-b4e6-5152-83b8-287aa74afb8f.mp4,Pair1\vc2\vc2\vc-2c48b7e5-b4e6-5152-83b8-287aa74afb8f.mp4,1,fake,Pair1,vc2,GenVidBench,False,D:\HaitongNi\MEngProject_SecondBench\02_D3\cache\frames\fake\Pair1_vc2_vc2_vc-2c48b7e5-b4e6-5152-83b8-287aa74afb8f.mp4,1
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\t2vz\t2vz\t2vz-b186afc4-3c50-566e-8091-11c41ac75c2b.mp4,Pair1\t2vz\t2vz\t2vz-b186afc4-3c50-566e-8091-11c41ac75c2b.mp4,1,fake,Pair1,t2vz,GenVidBench,False,D:\HaitongNi\MEngProject_SecondBench\02_D3\cache\frames\fake\Pair1_t2vz_t2vz_t2vz-b186afc4-3c50-566e-8091-11c41ac75c2b.mp4,1
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\t2vz\t2vz\t2vz-e35c583d-5dfe-5ba8-a937-5a1b5548a63f.mp4,Pair1\t2vz\t2vz\t2vz-e35c583d-5dfe-5ba8-a937-5a1b5548a63f.mp4,1,fake,Pair1,t2vz,GenVidBench,False,D:\HaitongNi\MEngProject_SecondBench\02_D3\cache\frames\fake\Pair1_t2vz_t2vz_t2vz-e35c583d-5dfe-5ba8-a937-5a1b5548a63f.mp4,1
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\mora\mora\00400___a stone archway with a clock on it.mp4,Pair2\mora\mora\00400___a stone archway with a clock on it.mp4,1,fake,Pair2,mora,GenVidBench,False,D:\HaitongNi\MEngProject_SecondBench\02_D3\cache\frames\fake\Pair2_mora_mora_00400__a_stone_archway_with_a_clock_on_it.mp4,1
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\mora\mora\10264___two stuffed animals standing next to a desk.mp4,Pair2\mora\mora\10264___two stuffed animals standing next to a desk.mp4,1,fake,Pair2,mora,GenVidBench,False,D:\HaitongNi\MEngProject_SecondBench\02_D3\cache\frames\fake\Pair2_mora_mora_10264__two_stuffed_animals_standing_next_to_a_desk.mp4,1
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\mora\mora\04924___a close up of a teddy bear sitting on a rock.mp4,Pair2\mora\mora\04924___a close up of a teddy bear sitting on a rock.mp4,1,fake,Pair2,mora,GenVidBench,False,D:\HaitongNi\MEngProject_SecondBench\02_D3\cache\frames\fake\Pair2_mora_mora_04924__a_close_up_of_a_teddy_bear_sitting_on_a_rock.mp4,1
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\cogvideo\cogvideo\00354___two pictures of a bird in a cage.mp4,Pair2\cogvideo\cogvideo\00354___two pictures of a bird in a cage.mp4,1,fake,Pair2,cogvideo,GenVidBench,False,D:\HaitongNi\MEngProject_SecondBench\02_D3\cache\frames\fake\Pair2_cogvideo_cogvideo_00354__two_pictures_of_a_bird_in_a_cage.mp4,1
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\t2vz\t2vz\t2vz-fd1c0be6-3ea0-504d-a8eb-3124d364ce30.mp4,Pair1\t2vz\t2vz\t2vz-fd1c0be6-3ea0-504d-a8eb-3124d364ce30.mp4,1,fake,Pair1,t2vz,GenVidBench,False,D:\HaitongNi\MEngProject_SecondBench\02_D3\cache\frames\fake\Pair1_t2vz_t2vz_t2vz-fd1c0be6-3ea0-504d-a8eb-3124d364ce30.mp4,1
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\mora\mora\05197___a child is kneading dough on a table.mp4,Pair2\mora\mora\05197___a child is kneading dough on a table.mp4,1,fake,Pair2,mora,GenVidBench,False,D:\HaitongNi\MEngProject_SecondBench\02_D3\cache\frames\fake\Pair2_mora_mora_05197__a_child_is_kneading_dough_on_a_table.mp4,1
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\pika\pika\pika-d878522c-5d22-5769-a99d-8a03bdecf654.mp4,Pair1\pika\pika\pika-d878522c-5d22-5769-a99d-8a03bdecf654.mp4,1,fake,Pair1,pika,GenVidBench,False,D:\HaitongNi\MEngProject_SecondBench\02_D3\cache\frames\fake\Pair1_pika_pika_pika-d878522c-5d22-5769-a99d-8a03bdecf654.mp4,1
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\svd\svd\09691___a group of geisha dolls sitting on a bamboo pole.mp4,Pair2\svd\svd\09691___a group of geisha dolls sitting on a bamboo pole.mp4,1,fake,Pair2,svd,GenVidBench,False,D:\HaitongNi\MEngProject_SecondBench\02_D3\cache\frames\fake\Pair2_svd_svd_09691__a_group_of_geisha_dolls_sitting_on_a_bamboo_pole.mp4,1
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\t2vz\t2vz\t2vz-7510c4f9-8079-571a-b400-71e6e82a225b.mp4,Pair1\t2vz\t2vz\t2vz-7510c4f9-8079-571a-b400-71e6e82a225b.mp4,1,fake,Pair1,t2vz,GenVidBench,False,D:\HaitongNi\MEngProject_SecondBench\02_D3\cache\frames\fake\Pair1_t2vz_t2vz_t2vz-7510c4f9-8079-571a-b400-71e6e82a225b.mp4,1
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\ms\ms\ms-4b8e1b54-4f2b-59ec-ad4e-f60c6d6639ce.mp4,Pair1\ms\ms\ms-4b8e1b54-4f2b-59ec-ad4e-f60c6d6639ce.mp4,1,fake,Pair1,ms,GenVidBench,False,D:\HaitongNi\MEngProject_SecondBench\02_D3\cache\frames\fake\Pair1_ms_ms_ms-4b8e1b54-4f2b-59ec-ad4e-f60c6d6639ce.mp4,1
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\t2vz\t2vz\t2vz-ba73da46-9e5c-5739-abef-c90fe2406aea.mp4,Pair1\t2vz\t2vz\t2vz-ba73da46-9e5c-5739-abef-c90fe2406aea.mp4,1,fake,Pair1,t2vz,GenVidBench,False,D:\HaitongNi\MEngProject_SecondBench\02_D3\cache\frames\fake\Pair1_t2vz_t2vz_t2vz-ba73da46-9e5c-5739-abef-c90fe2406aea.mp4,1
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\pika\pika\pika-2de502f9-15f8-5091-b937-972cf561c94a.mp4,Pair1\pika\pika\pika-2de502f9-15f8-5091-b937-972cf561c94a.mp4,1,fake,Pair1,pika,GenVidBench,False,D:\HaitongNi\MEngProject_SecondBench\02_D3\cache\frames\fake\Pair1_pika_pika_pika-2de502f9-15f8-5091-b937-972cf561c94a.mp4,1
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\vc2\vc2\vc-ed3a73af-7a1d-529c-9cd3-a6d5a43e06d1.mp4,Pair1\vc2\vc2\vc-ed3a73af-7a1d-529c-9cd3-a6d5a43e06d1.mp4,1,fake,Pair1,vc2,GenVidBench,False,D:\HaitongNi\MEngProject_SecondBench\02_D3\cache\frames\fake\Pair1_vc2_vc2_vc-ed3a73af-7a1d-529c-9cd3-a6d5a43e06d1.mp4,1
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\ms\ms\ms-3726faf1-874e-5a95-8b2f-87b7e04766a7.mp4,Pair1\ms\ms\ms-3726faf1-874e-5a95-8b2f-87b7e04766a7.mp4,1,fake,Pair1,ms,GenVidBench,False,D:\HaitongNi\MEngProject_SecondBench\02_D3\cache\frames\fake\Pair1_ms_ms_ms-3726faf1-874e-5a95-8b2f-87b7e04766a7.mp4,1
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\vc2\vc2\vc-807ec19f-d33e-5059-8aa2-877ca8f7c20f.mp4,Pair1\vc2\vc2\vc-807ec19f-d33e-5059-8aa2-877ca8f7c20f.mp4,1,fake,Pair1,vc2,GenVidBench,False,D:\HaitongNi\MEngProject_SecondBench\02_D3\cache\frames\fake\Pair1_vc2_vc2_vc-807ec19f-d33e-5059-8aa2-877ca8f7c20f.mp4,1
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\musev\musev\01415___a news anchor is standing in front of a set of stairs.mp4,Pair2\musev\musev\01415___a news anchor is standing in front of a set of stairs.mp4,1,fake,Pair2,musev,GenVidBench,False,D:\HaitongNi\MEngProject_SecondBench\02_D3\cache\frames\fake\Pair2_musev_musev_01415__a_news_anchor_is_standing_in_front_of_a_set_of_stairs.mp4,1
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\cogvideo\cogvideo\13433___a refrigerator filled with eggs and milk.mp4,Pair2\cogvideo\cogvideo\13433___a refrigerator filled with eggs and milk.mp4,1,fake,Pair2,cogvideo,GenVidBench,False,D:\HaitongNi\MEngProject_SecondBench\02_D3\cache\frames\fake\Pair2_cogvideo_cogvideo_13433__a_refrigerator_filled_with_eggs_and_milk.mp4,1
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\pika\pika\pika-7510c4f9-8079-571a-b400-71e6e82a225b.mp4,Pair1\pika\pika\pika-7510c4f9-8079-571a-b400-71e6e82a225b.mp4,1,fake,Pair1,pika,GenVidBench,False,D:\HaitongNi\MEngProject_SecondBench\02_D3\cache\frames\fake\Pair1_pika_pika_pika-7510c4f9-8079-571a-b400-71e6e82a225b.mp4,1
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\vc2\vc2\vc-b186afc4-3c50-566e-8091-11c41ac75c2b.mp4,Pair1\vc2\vc2\vc-b186afc4-3c50-566e-8091-11c41ac75c2b.mp4,1,fake,Pair1,vc2,GenVidBench,False,D:\HaitongNi\MEngProject_SecondBench\02_D3\cache\frames\fake\Pair1_vc2_vc2_vc-b186afc4-3c50-566e-8091-11c41ac75c2b.mp4,1
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\ms\ms\ms-ff2b6437-8e05-5974-948a-46e35895dc41.mp4,Pair1\ms\ms\ms-ff2b6437-8e05-5974-948a-46e35895dc41.mp4,1,fake,Pair1,ms,GenVidBench,False,D:\HaitongNi\MEngProject_SecondBench\02_D3\cache\frames\fake\Pair1_ms_ms_ms-ff2b6437-8e05-5974-948a-46e35895dc41.mp4,1
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\svd\svd\07648___a fire pit that is on the ground.mp4,Pair2\svd\svd\07648___a fire pit that is on the ground.mp4,1,fake,Pair2,svd,GenVidBench,False,D:\HaitongNi\MEngProject_SecondBench\02_D3\cache\frames\fake\Pair2_svd_svd_07648__a_fire_pit_that_is_on_the_ground.mp4,1
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\cogvideo\cogvideo\12970___a close up of a bunch of craft supplies.mp4,Pair2\cogvideo\cogvideo\12970___a close up of a bunch of craft supplies.mp4,1,fake,Pair2,cogvideo,GenVidBench,False,D:\HaitongNi\MEngProject_SecondBench\02_D3\cache\frames\fake\Pair2_cogvideo_cogvideo_12970__a_close_up_of_a_bunch_of_craft_supplies.mp4,1
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\svd\svd\07170___a news anchor is standing in front of a plane.mp4,Pair2\svd\svd\07170___a news anchor is standing in front of a plane.mp4,1,fake,Pair2,svd,GenVidBench,False,D:\HaitongNi\MEngProject_SecondBench\02_D3\cache\frames\fake\Pair2_svd_svd_07170__a_news_anchor_is_standing_in_front_of_a_plane.mp4,1
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\ms\ms\ms-d878522c-5d22-5769-a99d-8a03bdecf654.mp4,Pair1\ms\ms\ms-d878522c-5d22-5769-a99d-8a03bdecf654.mp4,1,fake,Pair1,ms,GenVidBench,False,D:\HaitongNi\MEngProject_SecondBench\02_D3\cache\frames\fake\Pair1_ms_ms_ms-d878522c-5d22-5769-a99d-8a03bdecf654.mp4,1
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\cogvideo\cogvideo\03015___a box of a toy ice cream maker for kids.mp4,Pair2\cogvideo\cogvideo\03015___a box of a toy ice cream maker for kids.mp4,1,fake,Pair2,cogvideo,GenVidBench,False,D:\HaitongNi\MEngProject_SecondBench\02_D3\cache\frames\fake\Pair2_cogvideo_cogvideo_03015__a_box_of_a_toy_ice_cream_maker_for_kids.mp4,1
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\mora\mora\11555___a girl sitting on the ground looking at her cell phone.mp4,Pair2\mora\mora\11555___a girl sitting on the ground looking at her cell phone.mp4,1,fake,Pair2,mora,GenVidBench,False,D:\HaitongNi\MEngProject_SecondBench\02_D3\cache\frames\fake\Pair2_mora_mora_11555__a_girl_sitting_on_the_ground_looking_at_her_cell_phone.mp4,1
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\svd\svd\07924___a large group of fish swimming in a blue ocean.mp4,Pair2\svd\svd\07924___a large group of fish swimming in a blue ocean.mp4,1,fake,Pair2,svd,GenVidBench,False,D:\HaitongNi\MEngProject_SecondBench\02_D3\cache\frames\fake\Pair2_svd_svd_07924__a_large_group_of_fish_swimming_in_a_blue_ocean.mp4,1
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\musev\musev\08151___a picture of a tall building with a blue sky in the background.mp4,Pair2\musev\musev\08151___a picture of a tall building with a blue sky in the background.mp4,1,fake,Pair2,musev,GenVidBench,False,D:\HaitongNi\MEngProject_SecondBench\02_D3\cache\frames\fake\Pair2_musev_musev_08151__a_picture_of_a_tall_building_with_a_blue_sky_in_the_background.mp4,1
